Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
KINGSFORD WATERBAY,"2,200,000","1,593.07","1,381",Sep-21,UPPER SERANGOON VIEW,Resale,Strata,148,"14,865",-,Semi-Detached House,1,99 yrs lease commencing from 2014,19,Outside Central Region,-
POETS VILLAS,"2,260,000","3,412.19",662,Sep-21,TAGORE AVENUE,Resale,Strata,317,"7,129",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
EIGHT @ EAST COAST,"2,800,000","2,981.63",939,Sep-21,EAST COAST AVENUE,Resale,Strata,277,"10,108",-,Terrace House,1,Freehold,15,Outside Central Region,-
D'MANOR,"2,000,000","2,723.29",734,Sep-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,905",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
LOTUS VILLE,"3,520,000","3,982.68",884,Sep-21,LORONG L TELOK KURAU,Resale,Strata,370,"9,514",-,Terrace House,1,Freehold,15,Outside Central Region,-
THE TENERIFFE,"2,890,000","3,229.2",895,Sep-21,LAUREL WOOD AVENUE,Resale,Strata,300,"9,633",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
MONTCLAIR @ WHITLEY,"3,200,000","4,068.79",786,Sep-21,WHITLEY ROAD,Resale,Strata,378,"8,466",-,Semi-Detached House,1,Freehold,11,Core Central Region,01 to 05
LE ROYCE @ LEITH PARK,"2,650,000","3,498.3",758,Sep-21,LEITH PARK,Resale,Strata,325,"8,154",-,Terrace House,1,Freehold,19,Outside Central Region,-
AFFINITY AT SERANGOON,"2,783,000","2,335.79","1,191",Sep-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,217,"12,825",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
KENT RIDGE HILL RESIDENCES,"2,814,375","2,066.69","1,362",Sep-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,192,"14,658",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
ESTE VILLA,"2,400,000","3,422.95",701,Sep-21,NIM ROAD,Resale,Strata,318,"7,547",-,Terrace House,1,Freehold,28,Outside Central Region,-
AFFINITY AT SERANGOON,"2,524,050","2,303.5","1,096",Aug-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,214,"11,795",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
EUHABITAT,"2,550,000","3,379.9",754,Aug-21,JALAN EUNOS,Resale,Strata,314,"8,121",-,Terrace House,1,99 yrs lease commencing from 2010,14,Outside Central Region,-
TERESA 8,"3,100,000","3,336.84",929,Aug-21,BUKIT TERESA CLOSE,Resale,Strata,310,"10,000",-,Terrace House,1,Freehold,04,Rest of Central Region,-
THE SPRINGFIELD,"1,650,000","2,335.79",706,Aug-21,CHEMPAKA KUNING LINK,Resale,Strata,217,"7,604",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
ASTON RESIDENCE,"2,790,000","4,822.27",579,Aug-21,JALAN LOYANG BESAR,Resale,Strata,448,"6,228",-,Detached House,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
TUDOR TEN,"6,900,000","9,558.43",722,Aug-21,TUDOR CLOSE,Resale,Strata,888,"7,770",-,Detached House,1,Freehold,11,Core Central Region,-
D'MANOR,"1,860,000","2,723.29",683,Aug-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,352",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
THE WHITLEY RESIDENCES,"4,750,000","5,608.04",847,Aug-21,WHITLEY ROAD,Resale,Strata,521,"9,117",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
THE TENERIFFE,"2,950,000","3,089.27",955,Aug-21,LAUREL WOOD AVENUE,Resale,Strata,287,"10,279",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
THE WOODS,"1,950,000","4,004.21",487,Aug-21,WESTWOOD AVENUE,Resale,Strata,372,"5,242",-,Terrace House,1,99 yrs lease commencing from 2010,22,Outside Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,493",Aug-21,NORMANTON PARK,New Sale,Strata,196,"16,071",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
THE SHAUGHNESSY,"1,820,000","3,304.55",551,Aug-21,MILTONIA CLOSE,Resale,Strata,307,"5,928",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
BINJAI CREST,"2,170,000","3,369.13",644,Aug-21,JALAN KAMPONG CHANTEK,Resale,Strata,313,"6,933",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,600,000","4,779.22",753,Aug-21,MOUNT ROSIE ROAD,Resale,Strata,444,"8,108",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
THE HILLOFT,"2,600,000","4,919.15",529,Aug-21,JALAN DERMAWAN,Resale,Strata,457,"5,689",-,Semi-Detached House,1,999 yrs lease commencing from 1885,23,Outside Central Region,-
FORTUNE VIEW,"1,890,000","1,948.28",970,Aug-21,SOMMERVILLE WALK,Resale,Strata,181,"10,442",-,Terrace House,1,Freehold,13,Outside Central Region,-
THE SEAWIND,"3,800,000","3,347.6","1,135",Aug-21,LORONG M TELOK KURAU,Resale,Strata,311,"12,219",-,Terrace House,1,Freehold,15,Outside Central Region,-
SUNCOTTAGES,"2,710,000","2,777.11",976,Aug-21,CASHEW CRESCENT,Resale,Strata,258,"10,504",-,Terrace House,1,999 yrs lease commencing from 1883,23,Outside Central Region,-
D'MANOR,"1,850,000","2,723.29",679,Aug-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,312",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
LORNIE 18,"4,750,000","4,714.63","1,008",Aug-21,LORNIE ROAD,Resale,Strata,438,"10,845",-,Detached House,1,Freehold,11,Core Central Region,-
NORMANTON PARK,"3,100,000","2,109.74","1,469",Aug-21,NORMANTON PARK,New Sale,Strata,196,"15,816",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
MATLOCK RESIDENCES,"3,350,000","5,489.64",610,Aug-21,MATLOCK RISE,Resale,Strata,510,"6,569",-,Detached House,1,Freehold,13,Outside Central Region,-
CHARLTON 18,"3,120,000","3,390.66",920,Aug-21,CHARLTON LANE,Resale,Strata,315,"9,905",-,Terrace House,1,Freehold,19,Outside Central Region,-
KENT RIDGE HILL RESIDENCES,"3,124,240","2,066.69","1,512",Aug-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,192,"16,272",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
CABANA,"2,088,000","2,917.04",716,Aug-21,SUNRISE TERRACE,Resale,Strata,271,"7,705",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
PALM TREE NINES,"2,200,000","1,636.13","1,345",Aug-21,JALAN HAJI SALAM,Resale,Strata,152,"14,474",-,Terrace House,1,Freehold,16,Outside Central Region,-
BELGRAVIA VILLAS,"3,600,000","3,961.15",909,Aug-21,BELGRAVIA DRIVE,Resale,Strata,368,"9,783",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
SEAHILL,"3,780,000","3,573.65","1,058",Aug-21,WEST COAST CRESCENT,Resale,Strata,332,"11,386",-,Terrace House,1,99 yrs lease commencing from 2011,05,Outside Central Region,-
THE SHAUGHNESSY,"1,750,000","3,304.55",530,Aug-21,MILTONIA CLOSE,Resale,Strata,307,"5,700",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
SOMMERVILLE REGENCY,"2,350,000","2,443.43",962,Aug-21,LORONG SELANGAT,Resale,Strata,227,"10,352",-,Terrace House,1,Freehold,13,Outside Central Region,-
PALMS @ SIXTH AVENUE,"5,380,000","4,596.23","1,171",Aug-21,SIXTH AVENUE,Resale,Strata,427,"12,600",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
JANSEN 8,"2,488,000","3,078.5",808,Aug-21,JANSEN ROAD,Resale,Strata,286,"8,699",-,Terrace House,1,Freehold,19,Outside Central Region,-
PALM GROVE REGENCY,"2,180,000","2,863.22",761,Aug-21,PALM GROVE AVENUE,Resale,Strata,266,"8,195",-,Terrace House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
BELGRAVIA VILLAS,"3,180,000","3,702.82",859,Aug-21,BELGRAVIA DRIVE,Resale,Strata,344,"9,244",-,Terrace House,1,Freehold,28,Outside Central Region,-
HILLCREST VILLA,"3,200,000","3,153.85","1,015",Aug-21,HILLCREST ROAD,Resale,Strata,293,"10,922",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
MILFORD VILLAS,"2,590,000","2,787.88",929,Aug-21,LORONG SELANGAT,Resale,Strata,259,"10,000",-,Terrace House,1,Freehold,13,Outside Central Region,-
KIARA 10,"3,008,000","5,704.92",527,Aug-21,LORONG MARZUKI,Resale,Strata,530,"5,675",-,Detached House,1,Freehold,14,Outside Central Region,-
HILLCREST VILLA,"3,200,000","2,906.28","1,101",Aug-21,HILLCREST ROAD,Resale,Strata,270,"11,852",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
MEDALLION,"2,760,000","3,422.95",806,Aug-21,BRADDELL ROAD,Resale,Strata,318,"8,679",-,Detached House,1,Freehold,13,Outside Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,493",Aug-21,NORMANTON PARK,New Sale,Strata,196,"16,071",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
ESTE VILLA,"2,650,000","3,422.95",774,Aug-21,NIM ROAD,Resale,Strata,318,"8,333",-,Terrace House,1,Freehold,28,Outside Central Region,-
ASTON RESIDENCE,"2,550,000","4,693.1",543,Aug-21,JALAN LOYANG BESAR,Resale,Strata,436,"5,849",-,Detached House,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
PARKWOOD COLLECTION,"3,517,000","4,510.12",780,Aug-21,LORONG 1 REALTY PARK,New Sale,Strata,419,"8,394",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
MEDALLION,"2,780,000","4,327.13",642,Aug-21,BRADDELL ROAD,Resale,Strata,402,"6,915",-,Detached House,1,Freehold,13,Outside Central Region,-
EUHABITAT,"2,400,000","3,379.9",710,Aug-21,JALAN EUNOS,Resale,Strata,314,"7,643",-,Terrace House,1,99 yrs lease commencing from 2010,14,Outside Central Region,-
HILLCREST VILLA,"3,350,000","3,153.85","1,062",Aug-21,HILLCREST ROAD,Resale,Strata,293,"11,433",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
KENT RIDGE HILL RESIDENCES,"2,726,000","1,829.88","1,490",Aug-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"16,035",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
PARKWOOD COLLECTION,"3,499,000","4,510.12",776,Aug-21,LORONG 1 REALTY PARK,New Sale,Strata,419,"8,351",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,493",Aug-21,NORMANTON PARK,New Sale,Strata,196,"16,071",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
THE GREENWOOD,"3,058,000","3,358.37",911,Aug-21,GREENWOOD AVENUE,Resale,Strata,312,"9,801",-,Terrace House,1,103 yrs lease commencing from 2008,11,Core Central Region,-
GOODMAN CREST,"3,750,000","4,639.28",808,Aug-21,GOODMAN ROAD,Resale,Strata,431,"8,701",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,200,000","1,494.04","2,811",Aug-21,JOO CHIAT PLACE,Resale,Strata,138.8,"30,259",-,Terrace House,1,Freehold,15,Rest of Central Region,-
NORMANTON PARK,"3,100,000","2,109.74","1,469",Aug-21,NORMANTON PARK,New Sale,Strata,196,"15,816",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
BELGRAVIA VILLAS,"3,620,000","3,961.15",914,Jul-21,BELGRAVIA DRIVE,Resale,Strata,368,"9,837",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
DUNSFOLD RESIDENCES,"2,900,000","6,243.12",465,Jul-21,DUNSFOLD DRIVE,Resale,Strata,580,"5,000",-,Detached House,1,Freehold,13,Outside Central Region,-
POETS VILLAS,"1,918,000","3,164.62",606,Jul-21,TAGORE AVENUE,Resale,Strata,294,"6,524",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
CHARLTON 27,"3,160,000","4,757.69",664,Jul-21,SURIN AVENUE,Resale,Strata,442,"7,149",-,Terrace House,1,Freehold,19,Outside Central Region,-
THE SHAUGHNESSY,"1,800,000","3,283.02",548,Jul-21,MILTONIA CLOSE,Resale,Strata,305,"5,902",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
PARKWOOD COLLECTION,"3,510,000","4,510.12",778,Jul-21,LORONG 1 REALTY PARK,New Sale,Strata,419,"8,377",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
THE SPRINGFIELD,"1,670,000","2,346.55",712,Jul-21,CHEMPAKA KUNING LINK,Resale,Strata,218,"7,661",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
THE GREENWOOD,"3,040,000","3,024.68","1,005",Jul-21,GREENWOOD AVENUE,Resale,Strata,281,"10,819",-,Terrace House,1,103 yrs lease commencing from 2008,11,Core Central Region,-
THE SHAUGHNESSY,"1,818,000","3,283.02",554,Jul-21,MILTONIA CLOSE,Resale,Strata,305,"5,961",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
KING'S 8,"4,900,000","5,112.9",958,Jul-21,KING'S ROAD,Resale,Strata,475,"10,316",-,Detached House,1,Freehold,10,Core Central Region,-
D'MANOR,"1,900,000","2,723.29",698,Jul-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,510",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,493",Jul-21,NORMANTON PARK,New Sale,Strata,196,"16,071",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
PARKWOOD COLLECTION,"3,181,000","4,445.53",716,Jul-21,LORONG 1 REALTY PARK,New Sale,Strata,413,"7,702",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
EASTREES,"3,700,000","4,327.13",855,Jul-21,EAST COAST DRIVE,Resale,Strata,402,"9,204",-,Terrace House,1,Freehold,15,Outside Central Region,-
BARTLEY RISE ESTATE,"2,480,000","1,894.46","1,309",Jul-21,JALAN LABU AYER,Resale,Strata,176,"14,091",-,Terrace House,1,Freehold,19,Outside Central Region,-
AFFINITY AT SERANGOON,"2,586,000","2,303.5","1,123",Jul-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,214,"12,084",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
JC VILLE,"2,000,000","1,765.3","1,133",Jul-21,JOO CHIAT PLACE,Resale,Strata,164,"12,195",-,Terrace House,1,Freehold,15,Rest of Central Region,-
CHATEAU LA SALLE,"3,750,000","4,800.74",781,Jul-21,LA SALLE STREET,Resale,Strata,446,"8,408",-,Detached House,1,Freehold,15,Outside Central Region,-
THE TENERIFFE,"2,700,000","3,100.03",871,Jul-21,LAUREL WOOD AVENUE,Resale,Strata,288,"9,375",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
THE TENERIFFE,"2,660,000","3,196.91",832,Jul-21,LAUREL WOOD AVENUE,Resale,Strata,297,"8,956",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
VERDANA VILLAS,"3,050,000","4,606.99",662,Jul-21,GRACE WALK,Resale,Strata,428,"7,126",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
WATTEN RESIDENCES,"3,600,000","3,110.8","1,157",Jul-21,WATTEN RISE,Resale,Strata,289,"12,457",-,Terrace House,1,Freehold,11,Core Central Region,-
PARKWOOD COLLECTION,"3,550,000","4,510.12",787,Jul-21,LORONG 1 REALTY PARK,New Sale,Strata,419,"8,473",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
KENT RIDGE HILL RESIDENCES,"2,933,000","1,829.88","1,603",Jul-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,253",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,771,913","1,829.88","1,515",Jul-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"16,305",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
VICTORY VILLE,"2,650,000","3,745.87",707,Jul-21,TOH DRIVE,Resale,Strata,348,"7,615",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
SOMMERVILLE RESIDENCES,"3,050,000","4,036.5",756,Jul-21,SOMMERVILLE WALK,Resale,Strata,375,"8,133",-,Terrace House,1,Freehold,13,Outside Central Region,-
SEVEN CRESCENT,"3,850,000","4,639.28",830,Jul-21,CRESCENT ROAD,Resale,Strata,431,"8,933",-,Detached House,1,Freehold,15,Rest of Central Region,-
THE SHAUGHNESSY,"1,800,000","3,412.19",528,Jul-21,MILTONIA CLOSE,Resale,Strata,317,"5,678",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
ALANA,"2,478,340","2,755.58",899,Jul-21,SUNRISE TERRACE,Resale,Strata,256,"9,681",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
MILFORD VILLAS,"2,400,000","2,594.12",925,Jul-21,LORONG SELANGAT,Resale,Strata,241,"9,959",-,Terrace House,1,Freehold,13,Outside Central Region,-
THE SHAUGHNESSY,"1,750,000","3,283.02",533,Jul-21,MILTONIA CLOSE,Resale,Strata,305,"5,738",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
KEW GATE,"1,700,000","2,691",632,Jul-21,LIMAU GARDEN,Resale,Strata,250,"6,800",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
THE WHITLEY RESIDENCES,"4,850,000","5,651.1",858,Jul-21,WHITLEY ROAD,Resale,Strata,525,"9,238",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
SUMMER GARDENS,"1,800,000","3,024.68",595,Jul-21,UPPER CHANGI ROAD EAST,Resale,Strata,281,"6,406",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
PARKWOOD COLLECTION,"3,542,000","4,510.12",785,Jul-21,LORONG 1 REALTY PARK,New Sale,Strata,419,"8,453",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
THE WOODS,"1,950,000","4,014.97",486,Jul-21,WESTWOOD AVENUE,Resale,Strata,373,"5,228",-,Terrace House,1,99 yrs lease commencing from 2010,22,Outside Central Region,-
PLACE-8,"2,970,000","3,283.02",905,Jul-21,PAYA LEBAR CRESCENT,Resale,Strata,305,"9,738",-,Terrace House,1,Freehold,19,Outside Central Region,-
D'MANOR,"1,810,000","2,723.29",665,Jul-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,154",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
POETS VILLAS,"2,318,000","3,649",635,Jul-21,TAGORE AVENUE,Resale,Strata,339,"6,838",-,Semi-Detached House,1,99 yrs lease commencing from 2010,26,Outside Central Region,-
THE SPRINGFIELD,"1,750,000","2,378.84",736,Jul-21,CHEMPAKA KUNING LINK,Resale,Strata,221,"7,919",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
ONE SURIN,"2,980,000","3,788.93",787,Jul-21,SURIN AVENUE,Resale,Strata,352,"8,466",-,Terrace House,1,Freehold,19,Outside Central Region,-
AFFINITY AT SERANGOON,"2,600,000","2,303.5","1,129",Jul-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,214,"12,150",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
THE HILLOFT,"2,950,000","6,770.56",436,Jul-21,JALAN DERMAWAN,Resale,Strata,629,"4,690",-,Detached House,1,999 yrs lease commencing from 1885,23,Outside Central Region,-
SERANGOON GARDEN VIEW,"2,000,000","2,174.33",920,Jul-21,JALAN HWI YOH,Resale,Strata,202,"9,901",-,Terrace House,1,999 yrs lease commencing from 1879,19,Outside Central Region,-
THOMSON THREE,"2,800,000","3,293.78",850,Jul-21,BRIGHT HILL DRIVE,Resale,Strata,306,"9,150",-,Semi-Detached House,1,99 yrs lease commencing from 2012,20,Rest of Central Region,-
THE SPRINGFIELD,"1,750,000","2,335.79",749,Jul-21,CHEMPAKA KUNING LINK,Resale,Strata,217,"8,065",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
CHARLTON RESIDENCES,"3,500,000","7,696.26",455,Jul-21,CHARLTON ROAD,Resale,Strata,715,"4,895",-,Terrace House,1,Freehold,19,Outside Central Region,-
PARKWOOD COLLECTION,"4,545,000","5,941.73",765,Jul-21,LORONG 1 REALTY PARK,New Sale,Strata,552,"8,234",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
WATERFRONT @ FABER,"2,650,000","2,949.34",899,Jul-21,FABER WALK,Resale,Strata,274,"9,672",-,Terrace House,1,99 yrs lease commencing from 2013,05,Outside Central Region,-
EIGHT @ EAST COAST,"2,750,000","2,970.86",926,Jul-21,EAST COAST AVENUE,Resale,Strata,276,"9,964",-,Terrace House,1,Freehold,15,Outside Central Region,-
THE SHAUGHNESSY,"1,830,000","3,304.55",554,Jul-21,MILTONIA CLOSE,Resale,Strata,307,"5,961",-,Terrace House,1,99 yrs lease commencing from 2001,27,Outside Central Region,-
MIMOSA PARK,"2,368,000","2,906.28",815,Jul-21,MIMOSA ROAD,Resale,Strata,270,"8,770",-,Terrace House,1,Freehold,28,Outside Central Region,-
BINJAI CREST,"2,600,000","3,778.16",688,Jul-21,JALAN KAMPONG CHANTEK,Resale,Strata,351,"7,407",-,Terrace House,1,99 yrs lease commencing from 1996,21,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,901,000","1,829.88","1,585",Jul-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,065",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
RIVERFRONT RESIDENCES,"2,364,075","2,109.74","1,121",Jul-21,HOUGANG AVENUE 7,New Sale,Strata,196,"12,062",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
THE WHITLEY RESIDENCES,"4,800,000","5,715.68",840,Jul-21,WHITLEY ROAD,Resale,Strata,531,"9,040",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
RIVERFRONT RESIDENCES,"2,310,750","2,109.74","1,095",Jul-21,HOUGANG AVENUE 7,New Sale,Strata,196,"11,790",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
HILLCREST VILLA,"3,068,000","3,153.85",973,Jul-21,HILLCREST ROAD,Resale,Strata,293,"10,471",-,Terrace House,1,99 yrs lease commencing from 2006,11,Core Central Region,-
ESTRIVILLAS,"3,650,000","4,359.42",837,Jul-21,JALAN LIM TAI SEE,Resale,Strata,405,"9,012",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
MONT TIMAH,"3,675,000","4,693.1",783,Jul-21,BUKIT WAY,Resale,Strata,436,"8,429",-,Terrace House,1,99 yrs lease commencing from 2004,21,Outside Central Region,-
